,body_bytes_sent,request_length,request_time,upstream_response_time,network_receive_bytes_per_second,network_transmit_bytes_per_second,DELETE,GET,POST,PUT,available_request,error_request,HTTP/1.0,HTTP/1.1,valid_user_agent,supicious_user_agent,cluster_kmeans
3540,10998,150,0.008,0.008,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3541,2,209,0.007,0.008,594020.9600000001,863051.6799999999,1,0,0,0,1,0,0,1,0,1,normal
3542,10903,150,0.008,0.008,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3543,100,298,0.009,0.01,594020.9600000001,863051.6799999999,0,0,0,1,1,0,0,1,0,1,normal
3544,10904,150,0.007,0.008,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3545,2,209,0.008,0.007,594020.9600000001,863051.6799999999,1,0,0,0,1,0,0,1,0,1,normal
3546,10816,150,0.01,0.01,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3547,10816,150,0.007,0.008,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3548,85,227,0.012,0.013,594020.9600000001,863051.6799999999,0,0,1,0,1,0,0,1,0,1,normal
3549,94,236,0.013,0.012,594020.9600000001,863051.6799999999,0,0,1,0,1,0,0,1,0,1,normal
3550,95,237,0.011,0.011,594020.9600000001,863051.6799999999,0,0,1,0,1,0,0,1,0,1,normal
3551,11191,150,0.007,0.006,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3552,97,239,0.011,0.011,594020.9600000001,863051.6799999999,0,0,1,0,1,0,0,1,0,1,normal
3553,11191,150,0.007,0.008,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3554,2,209,0.011,0.011,594020.9600000001,863051.6799999999,1,0,0,0,1,0,0,1,0,1,normal
3555,11093,150,0.009,0.01,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3556,11093,150,0.008,0.008,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3557,11093,150,0.012,0.011,594020.9600000001,863051.6799999999,0,1,0,0,1,0,0,1,0,1,normal
3558,11093,150,0.009,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3559,89,287,0.008,0.009,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3560,86,228,0.011,0.012,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3561,11181,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3562,2,209,0.008,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3563,11094,150,0.009,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3564,2,209,0.011,0.011,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3565,88,230,0.01,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3566,11087,150,0.01,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3567,2,209,0.01,0.01,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3568,10997,150,0.009,0.01,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3569,10997,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3570,95,293,0.011,0.011,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3571,10996,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3572,10996,150,0.008,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3573,87,285,0.012,0.013,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3574,10997,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3575,2,209,0.014,0.015,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3576,10910,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3577,99,241,0.01,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3578,11010,150,0.006,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3579,87,285,0.009,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3580,11011,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3581,2,209,0.008,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3582,10919,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3583,99,297,0.009,0.009,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3584,99,241,0.012,0.012,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3585,11020,150,0.01,0.01,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3586,91,233,0.011,0.011,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3587,11112,150,0.007,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3588,11112,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3589,11113,150,0.009,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3590,88,286,0.009,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3591,11113,150,0.011,0.011,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3592,87,229,0.013,0.012,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3593,88,230,0.01,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3594,11290,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3595,91,289,0.01,0.011,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3596,11289,150,0.012,0.012,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3597,85,283,0.014,0.013,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3598,11288,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3599,2,209,0.007,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3600,11199,150,0.009,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3601,2,209,0.012,0.012,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3602,11104,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3603,2,209,0.008,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3604,11017,150,0.01,0.01,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3605,11017,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3606,11017,150,0.008,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3607,2,209,0.007,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3608,10921,150,0.009,0.01,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3609,98,296,0.018,0.018,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3610,10920,150,0.011,0.01,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3611,101,243,0.01,0.011,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3612,11022,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3613,11021,150,0.009,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3614,11021,150,0.009,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3615,2,209,0.013,0.012,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3616,2,209,0.009,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3617,10830,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3618,87,285,0.01,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3619,89,287,0.008,0.009,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3620,10829,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3621,87,229,0.009,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3622,10917,150,0.009,0.01,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3623,86,284,0.008,0.007,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3624,10916,150,0.01,0.011,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3625,10916,150,0.008,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3626,10916,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3627,10916,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3628,94,292,0.009,0.008,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3629,10917,150,0.008,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3630,95,293,0.009,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3631,10918,150,0.026,0.026,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3632,87,285,0.013,0.013,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3633,11007,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3634,94,292,0.011,0.011,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3635,11006,150,0.01,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3636,11006,150,0.009,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3637,89,231,0.013,0.012,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3638,10918,150,0.009,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3639,11006,150,0.008,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3640,2,209,0.009,0.009,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3641,10911,150,0.017,0.018,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3642,10911,150,0.008,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3643,87,285,0.012,0.012,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3644,2,209,0.01,0.01,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3645,10822,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3646,10910,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3647,10822,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3648,10822,150,0.013,0.013,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3649,2,209,0.008,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3650,88,230,0.01,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3651,90,232,0.01,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3652,10902,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3653,2,209,0.009,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3654,10813,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3655,10716,150,0.009,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3656,2,209,0.008,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3657,2,209,0.007,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3658,10627,150,0.007,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3659,10627,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3660,2,209,0.011,0.01,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3661,10533,150,0.008,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3662,2,209,0.008,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3663,10444,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3664,87,285,0.011,0.011,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3665,96,238,0.011,0.011,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3666,89,231,0.01,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3667,10630,150,0.007,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3668,2,209,0.006,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3669,88,230,0.011,0.012,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3670,10619,150,0.009,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3671,10619,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3672,100,298,0.011,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3673,87,229,0.01,0.009,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3674,10708,150,0.008,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3675,2,209,0.008,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3676,10612,150,0.009,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3677,10612,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3678,2,209,0.007,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3679,94,236,0.009,0.009,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3680,10621,150,0.009,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3681,2,209,0.009,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3682,10532,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3683,2,209,0.007,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3684,10444,150,0.008,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3685,95,237,0.011,0.011,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3686,98,240,0.01,0.011,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3687,10639,150,0.007,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3688,88,286,0.01,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3689,10638,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3690,100,298,0.011,0.012,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3691,101,243,0.01,0.011,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3692,88,230,0.009,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3693,10828,150,0.01,0.01,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3694,2,209,0.008,0.008,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3695,10740,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3696,88,286,0.013,0.013,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3697,10739,150,0.014,0.013,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3698,2,209,0.007,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3699,10638,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3700,88,230,0.01,0.009,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3701,10727,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3702,2,209,0.007,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3703,10639,150,0.01,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3704,97,295,0.009,0.009,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3705,90,232,0.01,0.011,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3706,10729,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3707,2,209,0.007,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3708,10629,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3709,95,293,0.01,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3710,10630,150,0.009,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3711,2,209,0.009,0.009,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3712,10534,150,0.008,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3713,2,209,0.007,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3714,10446,150,0.009,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3715,85,283,0.011,0.011,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3716,10445,150,0.007,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3717,87,285,0.01,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3718,10444,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3719,97,295,0.009,0.009,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3720,10443,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3721,10443,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3722,10443,150,0.012,0.012,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3723,87,285,0.021,0.021,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3724,10442,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3725,10442,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3726,10442,150,0.006,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3727,87,285,0.011,0.011,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3728,10441,150,0.006,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3729,88,230,0.01,0.01,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3730,10530,150,0.008,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3731,87,285,0.011,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3732,10529,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3733,2,209,0.008,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3734,10441,150,0.007,0.007,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3735,99,297,0.008,0.008,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3736,10440,150,0.007,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3737,10440,150,0.008,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3738,90,288,0.011,0.01,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3739,10441,150,0.01,0.009,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3740,101,243,0.009,0.009,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3741,90,232,0.012,0.012,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3742,10634,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3743,2,209,0.007,0.007,605358.88,881430.4,1,0,0,0,1,0,0,1,0,1,normal
3744,10546,150,0.007,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3745,88,230,0.011,0.011,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3746,10635,150,0.006,0.006,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3747,89,287,0.011,0.011,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3748,10634,150,0.009,0.008,605358.88,881430.4,0,1,0,0,1,0,0,1,0,1,normal
3749,97,295,0.014,0.013,605358.88,881430.4,0,0,0,1,1,0,0,1,0,1,normal
3750,100,242,0.012,0.012,605358.88,881430.4,0,0,1,0,1,0,0,1,0,1,normal
3751,10734,150,0.007,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3752,10734,150,0.008,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3753,88,286,0.011,0.011,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3754,87,229,0.012,0.013,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3755,98,240,0.01,0.011,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3756,10920,150,0.007,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3757,87,285,0.01,0.009,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3758,10919,150,0.007,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3759,10919,150,0.009,0.009,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3760,97,295,0.012,0.011,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3761,10918,150,0.01,0.01,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3762,2,209,0.011,0.012,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3763,94,236,0.014,0.014,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3764,10925,150,0.008,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3765,2,209,0.008,0.007,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3766,10830,150,0.008,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3767,10830,150,0.007,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3768,2,209,0.008,0.009,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3769,10729,150,0.011,0.011,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3770,10729,150,0.012,0.012,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3771,2,209,0.01,0.011,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3772,10641,150,0.008,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3773,2,209,0.008,0.007,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3774,10552,150,0.006,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3775,10552,150,0.008,0.009,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3776,2,209,0.012,0.012,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3777,2,209,0.008,0.008,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3778,10374,150,0.01,0.01,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3779,10374,150,0.007,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3780,2,209,0.008,0.007,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3781,10284,150,0.009,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3782,2,209,0.011,0.01,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3783,10195,150,0.007,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3784,99,297,0.009,0.009,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3785,10196,150,0.008,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3786,10196,150,0.008,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3787,2,209,0.009,0.008,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3788,87,229,0.011,0.01,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3789,10196,150,0.007,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3790,86,284,0.008,0.008,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3791,10195,150,0.011,0.011,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3792,10195,150,0.01,0.01,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3793,10195,150,0.017,0.017,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3794,2,209,0.014,0.014,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3795,2,209,0.029,0.03,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3796,2,209,0.011,0.011,604427.84,879465.1199999999,1,0,0,0,1,0,0,1,0,1,normal
3797,9905,150,0.008,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3798,87,285,0.009,0.01,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3799,9906,150,0.01,0.009,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3800,9906,150,0.007,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3801,9906,150,0.008,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3802,100,298,0.011,0.011,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3803,94,236,0.012,0.012,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3804,89,231,0.009,0.009,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3805,10180,150,0.009,0.008,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3806,87,229,0.009,0.009,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3807,100,242,0.014,0.014,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3808,10281,150,0.008,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3809,102,244,0.009,0.009,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3810,10384,150,0.008,0.007,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3811,10384,150,0.013,0.013,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3812,89,231,0.016,0.016,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3813,93,291,0.015,0.015,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3814,99,241,0.011,0.011,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3815,88,230,0.013,0.013,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
3816,10573,150,0.015,0.015,604427.84,879465.1199999999,0,1,0,0,1,0,0,1,0,1,normal
3817,98,296,0.01,0.009,604427.84,879465.1199999999,0,0,0,1,1,0,0,1,0,1,normal
3818,86,228,0.011,0.01,604427.84,879465.1199999999,0,0,1,0,1,0,0,1,0,1,normal
